npi,communityId,from_npi,providername,grouping,classification,specialization,to_npi,organization_name,patient_count,transaction_count,average_day_wait,std_day_wait,specialization_cleaned
1750394060,1359,1750394060,RALF HABERMANN,Allopathic & Osteopathic Physicians,Internal Medicine,Geriatric Medicine,1780778969,SAINT THOMAS WEST HOSPITAL,68,83,43.807,67.186,Geriatric Medicine
1750394060,1359,1750394060,RALF HABERMANN,Allopathic & Osteopathic Physicians,Internal Medicine,Geriatric Medicine,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,605,1196,4.192,15.857,Geriatric Medicine
1750444139,1336,1750444139,HENRY LAU,Allopathic & Osteopathic Physicians,Family Medicine,,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,141,247,27.98,46.481,Family Medicine
1750480182,1359,1750480182,JOSEPH AWAD,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,80,96,2.917,5.984,Gastroenterology
1750494969,1349,1750494969,NATHANAEL LAFFERTY,Allopathic & Osteopathic Physicians,Family Medicine,,1861479545,MAURY REGIONAL HOSPITAL,341,770,5.204,21.905,Family Medicine
1750494969,1349,1750494969,NATHANAEL LAFFERTY,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,61,95,40.147,44.56,Family Medicine
1750524260,1334,1750524260,FATIMAH SYED,Allopathic & Osteopathic Physicians,Family Medicine,,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,44,81,23.025,47.716,Family Medicine
1750524856,1344,1750524856,DEMOND WHITE,Allopathic & Osteopathic Physicians,Family Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,39,52,49.827,60.15,Family Medicine
1750524856,1344,1750524856,DEMOND WHITE,Allopathic & Osteopathic Physicians,Family Medicine,,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,225,331,43.414,58.213,Family Medicine
1750524856,1344,1750524856,DEMOND WHITE,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,51,73,47.466,55.137,Family Medicine
1750608113,1344,1750608113,SAVITA FANTA,Allopathic & Osteopathic Physicians,Internal Medicine,,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,39,81,26.457,44.885,Internal Medicine
1750692042,1334,1750692042,ROBERT MILDENHALL,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,592,1770,0.899,10.144,Pulmonary Disease
1750692042,1334,1750692042,ROBERT MILDENHALL,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,41,50,46.14,53.633,Pulmonary Disease
1750701900,1353,1750701900,NICHOLAS FLYNN,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,357,705,0.494,5.955,Internal Medicine
1750701900,1353,1750701900,NICHOLAS FLYNN,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,38,71,10.479,42.949,Internal Medicine
1750796447,1337,1750796447,RONAK SHAH,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",465,1064,0.0,0.0,Internal Medicine
1750796447,1337,1750796447,RONAK SHAH,Allopathic & Osteopathic Physicians,Internal Medicine,,1316379738,"HCA HEALTH SERVICES OF TENNESSEE, INC.",62,63,24.651,55.028,Internal Medicine
1760414429,1336,1760414429,JOHN MILLSPAUGH,Allopathic & Osteopathic Physicians,Family Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,145,237,29.304,48.418,Family Medicine
1760414429,1336,1760414429,JOHN MILLSPAUGH,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,37,62,36.694,43.485,Family Medicine
1760414429,1336,1760414429,JOHN MILLSPAUGH,Allopathic & Osteopathic Physicians,Family Medicine,,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,47,75,32.84,42.871,Family Medicine
1760475396,1338,1760475396,TUAN NGUYEN,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,247,605,0.0,0.0,Internal Medicine
1760475396,1338,1760475396,TUAN NGUYEN,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,105,137,15.051,38.393,Internal Medicine
1760478192,1340,1760478192,THOMAS LEWIS,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",743,1385,4.061,20.047,Gastroenterology
1760478192,1340,1760478192,THOMAS LEWIS,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1932146032,"HCA HEALTH SERVICES OF TENNESSEE, INC.",67,71,18.254,44.258,Gastroenterology
1760478192,1340,1760478192,THOMAS LEWIS,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,42,51,49.765,63.31,Gastroenterology
1760574610,1349,1760574610,DARRELL ARNETT,Allopathic & Osteopathic Physicians,Internal Medicine,,1861479545,MAURY REGIONAL HOSPITAL,67,89,46.809,52.967,Internal Medicine
1760579874,1359,1760579874,RUSSELL ROTHMAN,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,66,131,2.458,17.573,Internal Medicine
1760591788,1381,1760591788,ARTHUR WILLIAMS,Allopathic & Osteopathic Physicians,Family Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,216,430,6.586,25.303,Family Medicine
1760643803,1359,1760643803,ROSEMARIE DUDENHOFER,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,288,487,2.671,12.001,Pulmonary Disease
1760682280,1359,1760682280,ALEX DIAMOND,Allopathic & Osteopathic Physicians,Pediatrics,Sports Medicine,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,116,132,47.818,57.25,Sports Medicine
1760702658,1359,1760702658,JARED O'LEARY,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,123,139,4.353,8.527,Interventional Cardiology
1760725915,1381,1760725915,ASAD AL ABOUD,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",106,116,0.0,0.0,Internal Medicine
1760725915,1381,1760725915,ASAD AL ABOUD,Allopathic & Osteopathic Physicians,Internal Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,92,147,0.0,0.0,Internal Medicine
1760749030,1359,1760749030,KAYLIN CRAIG,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,289,656,6.524,20.588,Internal Medicine
1760762348,1332,1760762348,ASHLEY ROSE,Allopathic & Osteopathic Physicians,Internal Medicine,,1720032345,"HCA HEALTH SERVICES OF TENNESSEE, INC.",264,828,0.0,0.0,Internal Medicine
1760762348,1332,1760762348,ASHLEY ROSE,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",66,73,43.521,46.821,Internal Medicine
1760762348,1332,1760762348,ASHLEY ROSE,Allopathic & Osteopathic Physicians,Internal Medicine,,1457640922,"HCA HEALTH SERVICES OF TENNESSEE, INC.",53,55,10.055,26.046,Internal Medicine
1770519704,1338,1770519704,DAVID GIBSON,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1629025648,SAINT THOMAS WEST HOSPITAL,1469,1938,11.095,38.549,Cardiovascular Disease
1770521502,1338,1770521502,MARK KOENIG,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1629025648,SAINT THOMAS WEST HOSPITAL,780,1248,10.156,35.242,Interventional Cardiology
1770521502,1338,1770521502,MARK KOENIG,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",187,281,11.498,28.712,Interventional Cardiology
1770521502,1338,1770521502,MARK KOENIG,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1508247016,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",62,71,15.817,36.001,Interventional Cardiology
1770525107,1374,1770525107,STEPHEN ODOM,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,115,264,20.992,39.155,Internal Medicine
1770525107,1374,1770525107,STEPHEN ODOM,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,31,61,29.082,30.235,Internal Medicine
1770538738,1334,1770538738,EDWARD BARNES,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,245,529,13.212,29.94,Hematology & Oncology
1770538738,1334,1770538738,EDWARD BARNES,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,53,74,41.095,53.174,Hematology & Oncology
1770538738,1334,1770538738,EDWARD BARNES,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",37,58,27.569,42.364,Hematology & Oncology
1770557159,1359,1770557159,COLLEEN MORTON,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,189,430,2.414,15.254,Hematology & Oncology
1770575607,1340,1770575607,STEVEN COOPER,Allopathic & Osteopathic Physicians,Family Medicine,,1649659582,"SAINT THOMAS DEKALB HOSPITAL, LLC",290,507,20.744,46.077,Family Medicine
1770578882,1381,1770578882,BRUCE WALLSTEDT,Allopathic & Osteopathic Physicians,Family Medicine,,1861479545,MAURY REGIONAL HOSPITAL,142,156,48.609,57.538,Family Medicine
1770578882,1381,1770578882,BRUCE WALLSTEDT,Allopathic & Osteopathic Physicians,Family Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",58,82,27.793,39.974,Family Medicine
1770578882,1381,1770578882,BRUCE WALLSTEDT,Allopathic & Osteopathic Physicians,Family Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",65,86,27.535,47.36,Family Medicine
1770578882,1381,1770578882,BRUCE WALLSTEDT,Allopathic & Osteopathic Physicians,Family Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,248,595,15.284,26.056,Family Medicine
1770578882,1381,1770578882,BRUCE WALLSTEDT,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,108,157,29.465,40.946,Family Medicine
1770582140,1338,1770582140,RONALD PRUITT,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1629025648,SAINT THOMAS WEST HOSPITAL,508,874,2.376,16.581,Gastroenterology
1770639619,1374,1770639619,DAVID JOHNSON,Allopathic & Osteopathic Physicians,Family Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,91,147,36.0,51.424,Family Medicine
1770639619,1374,1770639619,DAVID JOHNSON,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,34,66,29.424,34.99,Family Medicine
1770640187,1353,1770640187,MARK CARR,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1780778969,SAINT THOMAS WEST HOSPITAL,211,732,5.821,25.975,Infectious Disease
1770711657,1359,1770711657,ELIZABETH DAVIS,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,156,373,0.804,3.711,Medical Oncology
1770774754,1340,1770774754,OLUMUYIWA ESURUOSO,Allopathic & Osteopathic Physicians,Internal Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,119,166,5.12,33.381,Internal Medicine
1770774754,1340,1770774754,OLUMUYIWA ESURUOSO,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",60,63,23.746,53.623,Internal Medicine
1770774754,1340,1770774754,OLUMUYIWA ESURUOSO,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",499,686,2.684,18.84,Internal Medicine
1770774754,1340,1770774754,OLUMUYIWA ESURUOSO,Allopathic & Osteopathic Physicians,Internal Medicine,,1932146032,"HCA HEALTH SERVICES OF TENNESSEE, INC.",77,83,23.434,47.378,Internal Medicine
1770774754,1340,1770774754,OLUMUYIWA ESURUOSO,Allopathic & Osteopathic Physicians,Internal Medicine,,1568551455,NASHVILLE GENERAL HOSPITAL,71,201,2.438,14.107,Internal Medicine
1770842759,1337,1770842759,CHRISTOPHER BOWMAN,Allopathic & Osteopathic Physicians,Internal Medicine,"Endocrinology, Diabetes & Metabolism",1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",70,96,47.125,53.339,"Endocrinology, Diabetes & Metabolism"
1770842759,1337,1770842759,CHRISTOPHER BOWMAN,Allopathic & Osteopathic Physicians,Internal Medicine,"Endocrinology, Diabetes & Metabolism",1780778969,SAINT THOMAS WEST HOSPITAL,38,51,22.216,29.544,"Endocrinology, Diabetes & Metabolism"
1780623579,1374,1780623579,JIMMIE WOODLEE,Allopathic & Osteopathic Physicians,Family Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,34,50,27.88,31.391,Family Medicine
1780623579,1374,1780623579,JIMMIE WOODLEE,Allopathic & Osteopathic Physicians,Family Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,66,101,27.277,36.804,Family Medicine
1780623579,1374,1780623579,JIMMIE WOODLEE,Allopathic & Osteopathic Physicians,Family Medicine,,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",286,531,20.787,30.178,Family Medicine
1780623579,1374,1780623579,JIMMIE WOODLEE,Allopathic & Osteopathic Physicians,Family Medicine,,1508247016,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",39,51,28.157,44.676,Family Medicine
1780641191,1359,1780641191,WILLIAM STEVENSON,Allopathic & Osteopathic Physicians,Internal Medicine,Clinical Cardiac Electrophysiology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,109,147,1.878,5.503,Clinical Cardiac Electrophysiology
1780654285,1374,1780654285,CHARLES STIMPSON,Allopathic & Osteopathic Physicians,Family Medicine,,1932170750,SHELBYVILLE HOSPITAL COMPANY LLC,135,208,28.716,48.134,Family Medicine
1780654285,1374,1780654285,CHARLES STIMPSON,Allopathic & Osteopathic Physicians,Family Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,51,65,33.462,42.367,Family Medicine
1780654285,1374,1780654285,CHARLES STIMPSON,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,37,60,47.083,53.619,Family Medicine
1780667006,1336,1780667006,LISA CLAIBORNE,Allopathic & Osteopathic Physicians,Family Medicine,,1417938846,"MACON COUNTY GENERAL HOSPITAL, INC.",187,288,31.569,58.197,Family Medicine
1780685743,1337,1780685743,WAYNE WELLS,Allopathic & Osteopathic Physicians,Family Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",55,67,39.507,72.241,Family Medicine
1780685743,1337,1780685743,WAYNE WELLS,Allopathic & Osteopathic Physicians,Family Medicine,,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,70,107,44.748,76.82,Family Medicine
1780715342,1337,1780715342,DEMEKA CAMPBELL,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",409,755,0.0,0.0,Internal Medicine
1780776104,1359,1780776104,PAULA WATSON,Allopathic & Osteopathic Physicians,Internal Medicine,Sleep Medicine,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,368,522,2.709,9.848,Sleep Medicine
1780804336,1359,1780804336,THOMAS WHITFIELD,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,282,455,5.914,22.643,Family Medicine
1780819375,1374,1780819375,CHRISTOPHER WAYNICK,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,198,344,26.439,45.69,Hematology & Oncology
1780819375,1374,1780819375,CHRISTOPHER WAYNICK,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,60,89,48.888,53.381,Hematology & Oncology
1780819375,1374,1780819375,CHRISTOPHER WAYNICK,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",153,270,25.233,37.862,Hematology & Oncology
1780837203,1359,1780837203,BENJAMIN FRISCHHERTZ,Allopathic & Osteopathic Physicians,Internal Medicine,Adult Congenital Heart Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,70,109,4.716,13.526,Adult Congenital Heart Disease
1780904631,1349,1780904631,JONATHAN CASEY,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1861479545,MAURY REGIONAL HOSPITAL,52,62,0.0,0.0,Pulmonary Disease
1790001410,1359,1790001410,KATIE WHITE,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,91,123,4.74,7.345,Infectious Disease
1790708097,1337,1790708097,JOHN FISK,Allopathic & Osteopathic Physicians,Family Medicine,,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,82,115,47.209,78.883,Family Medicine
1790710374,1337,1790710374,WILLIAM MCKEAN,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",198,309,41.55,48.204,Internal Medicine
1790723013,1338,1790723013,MARK HOUSTON,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,237,308,33.812,44.09,Internal Medicine
1790723013,1338,1790723013,MARK HOUSTON,Allopathic & Osteopathic Physicians,Internal Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,40,54,42.815,50.948,Internal Medicine
1790723013,1338,1790723013,MARK HOUSTON,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,97,147,41.224,46.63,Internal Medicine
1790729887,1353,1790729887,ROBERT FORTI,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,33,68,21.397,53.831,Hospice and Palliative Medicine
1790729887,1353,1790729887,ROBERT FORTI,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",47,68,42.088,63.825,Hospice and Palliative Medicine
1790729887,1353,1790729887,ROBERT FORTI,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine,1780778969,SAINT THOMAS WEST HOSPITAL,191,331,19.136,56.646,Hospice and Palliative Medicine
1790736759,1359,1790736759,JOSHUA BECKMAN,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,385,445,7.485,22.724,Cardiovascular Disease
1790753259,1337,1790753259,GINGER SMITH,Allopathic & Osteopathic Physicians,Family Medicine,,1922319037,RIVERVIEW MEDICAL CENTER LLC,61,137,8.847,17.157,Family Medicine
1790754646,1334,1790754646,FAIZA AMIN,Allopathic & Osteopathic Physicians,Internal Medicine,,1679924005,"CURAHEALTH NASHVILLE, LLC",66,178,0.084,0.876,Internal Medicine
1790757821,1340,1790757821,IRA STEIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1023061520,SRHS HOLDINGS LLC,67,78,0.0,0.0,Gastroenterology
1790757821,1340,1790757821,IRA STEIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",560,971,2.209,16.2,Gastroenterology
1790757821,1340,1790757821,IRA STEIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1932146032,"HCA HEALTH SERVICES OF TENNESSEE, INC.",64,68,16.265,38.332,Gastroenterology
1790757821,1340,1790757821,IRA STEIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,158,187,35.299,62.128,Gastroenterology
1790757821,1340,1790757821,IRA STEIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1922319037,RIVERVIEW MEDICAL CENTER LLC,84,104,2.981,15.046,Gastroenterology
1790758514,1374,1790758514,ASIM RAZZAQ,Allopathic & Osteopathic Physicians,Internal Medicine,Rheumatology,1932170750,SHELBYVILLE HOSPITAL COMPANY LLC,27,50,34.28,31.687,Rheumatology
1790758514,1374,1790758514,ASIM RAZZAQ,Allopathic & Osteopathic Physicians,Internal Medicine,Rheumatology,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,129,177,34.983,38.551,Rheumatology
1790758514,1374,1790758514,ASIM RAZZAQ,Allopathic & Osteopathic Physicians,Internal Medicine,Rheumatology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,59,76,43.961,50.568,Rheumatology
1790766590,1374,1790766590,MICHAEL MACQUARRIE,Allopathic & Osteopathic Physicians,General Practice,,1932170750,SHELBYVILLE HOSPITAL COMPANY LLC,33,59,18.186,32.839,General Practice
